timestamp,pod_name,cpu(m),memory(Mi),node
2026-04-03 13:31:09,cpu-loader,284m,0Mi,minikube
2026-04-03 13:31:09,cpu-loader-2,568m,0Mi,minikube
2026-04-03 13:31:09,light-loader,3m,0Mi,minikube
2026-04-03 13:31:09,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:31:09,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:31:09,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:31:09,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:31:09,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:31:09,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:31:18,cpu-loader,284m,0Mi,minikube
2026-04-03 13:31:18,cpu-loader-2,568m,0Mi,minikube
2026-04-03 13:31:18,light-loader,3m,0Mi,minikube
2026-04-03 13:31:18,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:31:18,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:31:18,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:31:18,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:31:18,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:31:18,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:31:29,cpu-loader,284m,0Mi,minikube
2026-04-03 13:31:29,cpu-loader-2,568m,0Mi,minikube
2026-04-03 13:31:29,light-loader,3m,0Mi,minikube
2026-04-03 13:31:29,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:31:29,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:31:29,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:31:29,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:31:29,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:31:29,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:31:37,cpu-loader,284m,0Mi,minikube
2026-04-03 13:31:37,cpu-loader-2,568m,0Mi,minikube
2026-04-03 13:31:37,light-loader,3m,0Mi,minikube
2026-04-03 13:31:37,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:31:37,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:31:37,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:31:37,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:31:37,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:31:37,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:31:46,cpu-loader,283m,0Mi,minikube
2026-04-03 13:31:46,cpu-loader-2,565m,0Mi,minikube
2026-04-03 13:31:46,light-loader,3m,0Mi,minikube
2026-04-03 13:31:46,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:31:46,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:31:46,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:31:46,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:31:46,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:31:46,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:31:54,cpu-loader,283m,0Mi,minikube
2026-04-03 13:31:54,cpu-loader-2,565m,0Mi,minikube
2026-04-03 13:31:54,light-loader,3m,0Mi,minikube
2026-04-03 13:31:54,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:31:54,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:31:54,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:31:54,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:31:54,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:31:54,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:32:03,cpu-loader,283m,0Mi,minikube
2026-04-03 13:32:03,cpu-loader-2,565m,0Mi,minikube
2026-04-03 13:32:03,light-loader,3m,0Mi,minikube
2026-04-03 13:32:03,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:32:03,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:32:03,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:32:03,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:32:03,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:32:03,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:32:15,cpu-loader,283m,0Mi,minikube
2026-04-03 13:32:15,cpu-loader-2,565m,0Mi,minikube
2026-04-03 13:32:15,light-loader,3m,0Mi,minikube
2026-04-03 13:32:15,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:32:15,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:32:15,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:32:15,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:32:15,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:32:15,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:32:23,cpu-loader,283m,0Mi,minikube
2026-04-03 13:32:23,cpu-loader-2,565m,0Mi,minikube
2026-04-03 13:32:23,light-loader,3m,0Mi,minikube
2026-04-03 13:32:23,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:32:23,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:32:23,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:32:23,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:32:23,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:32:23,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:32:32,cpu-loader,283m,0Mi,minikube
2026-04-03 13:32:32,cpu-loader-2,565m,0Mi,minikube
2026-04-03 13:32:32,light-loader,3m,0Mi,minikube
2026-04-03 13:32:32,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:32:32,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:32:32,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:32:32,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:32:32,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:32:32,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:32:40,cpu-loader,283m,0Mi,minikube
2026-04-03 13:32:40,cpu-loader-2,565m,0Mi,minikube
2026-04-03 13:32:40,light-loader,3m,0Mi,minikube
2026-04-03 13:32:40,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:32:40,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:32:40,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:32:40,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:32:40,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:32:40,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:32:50,cpu-loader,283m,0Mi,minikube
2026-04-03 13:32:50,cpu-loader-2,566m,0Mi,minikube
2026-04-03 13:32:50,light-loader,3m,0Mi,minikube
2026-04-03 13:32:50,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:32:50,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:32:50,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:32:50,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:32:50,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:32:50,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:32:58,cpu-loader,283m,0Mi,minikube
2026-04-03 13:32:58,cpu-loader-2,566m,0Mi,minikube
2026-04-03 13:32:58,light-loader,3m,0Mi,minikube
2026-04-03 13:32:58,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:32:58,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:32:58,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:32:58,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:32:58,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:32:58,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:33:08,cpu-loader,283m,0Mi,minikube
2026-04-03 13:33:08,cpu-loader-2,566m,0Mi,minikube
2026-04-03 13:33:08,light-loader,3m,0Mi,minikube
2026-04-03 13:33:08,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:33:08,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:33:08,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:33:08,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:33:08,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:33:08,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:33:17,cpu-loader,283m,0Mi,minikube
2026-04-03 13:33:17,cpu-loader-2,566m,0Mi,minikube
2026-04-03 13:33:17,light-loader,3m,0Mi,minikube
2026-04-03 13:33:17,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:33:17,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:33:17,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:33:17,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:33:17,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:33:17,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:33:27,cpu-loader,283m,0Mi,minikube
2026-04-03 13:33:27,cpu-loader-2,566m,0Mi,minikube
2026-04-03 13:33:27,light-loader,3m,0Mi,minikube
2026-04-03 13:33:27,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:33:27,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:33:27,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:33:27,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:33:27,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:33:27,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:33:35,cpu-loader,283m,0Mi,minikube
2026-04-03 13:33:35,cpu-loader-2,566m,0Mi,minikube
2026-04-03 13:33:35,light-loader,3m,0Mi,minikube
2026-04-03 13:33:35,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:33:35,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:33:35,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:33:35,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:33:35,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:33:35,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:33:44,cpu-loader,283m,0Mi,minikube
2026-04-03 13:33:44,cpu-loader-2,566m,0Mi,minikube
2026-04-03 13:33:44,light-loader,3m,0Mi,minikube
2026-04-03 13:33:44,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:33:44,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:33:44,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:33:44,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:33:44,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:33:44,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:33:54,cpu-loader,293m,0Mi,minikube
2026-04-03 13:33:54,cpu-loader-2,586m,0Mi,minikube
2026-04-03 13:33:54,light-loader,3m,0Mi,minikube
2026-04-03 13:33:54,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:33:54,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:33:54,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:33:54,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:33:54,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:33:54,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:34:03,cpu-loader,293m,0Mi,minikube
2026-04-03 13:34:03,cpu-loader-2,586m,0Mi,minikube
2026-04-03 13:34:03,light-loader,3m,0Mi,minikube
2026-04-03 13:34:03,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:34:03,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:34:03,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:34:03,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:34:03,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:34:03,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:34:12,cpu-loader,293m,0Mi,minikube
2026-04-03 13:34:12,cpu-loader-2,586m,0Mi,minikube
2026-04-03 13:34:12,light-loader,3m,0Mi,minikube
2026-04-03 13:34:12,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:34:12,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:34:12,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:34:12,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:34:12,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:34:12,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:34:21,cpu-loader,293m,0Mi,minikube
2026-04-03 13:34:21,cpu-loader-2,586m,0Mi,minikube
2026-04-03 13:34:21,light-loader,3m,0Mi,minikube
2026-04-03 13:34:21,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:34:21,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:34:21,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:34:21,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:34:21,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:34:21,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:34:31,cpu-loader,293m,0Mi,minikube
2026-04-03 13:34:31,cpu-loader-2,586m,0Mi,minikube
2026-04-03 13:34:31,light-loader,3m,0Mi,minikube
2026-04-03 13:34:31,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:34:31,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:34:31,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:34:31,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:34:31,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:34:31,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:34:40,cpu-loader,293m,0Mi,minikube
2026-04-03 13:34:40,cpu-loader-2,586m,0Mi,minikube
2026-04-03 13:34:40,light-loader,3m,0Mi,minikube
2026-04-03 13:34:40,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:34:40,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:34:40,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:34:40,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:34:40,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:34:40,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:34:49,cpu-loader,293m,0Mi,minikube
2026-04-03 13:34:49,cpu-loader-2,586m,0Mi,minikube
2026-04-03 13:34:49,light-loader,3m,0Mi,minikube
2026-04-03 13:34:49,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:34:49,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:34:49,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:34:49,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:34:49,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:34:49,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:34:58,cpu-loader,287m,0Mi,minikube
2026-04-03 13:34:58,cpu-loader-2,574m,0Mi,minikube
2026-04-03 13:34:58,light-loader,3m,0Mi,minikube
2026-04-03 13:34:58,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:34:58,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:34:58,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:34:58,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:34:58,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:34:58,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:35:10,cpu-loader,287m,0Mi,minikube
2026-04-03 13:35:10,cpu-loader-2,574m,0Mi,minikube
2026-04-03 13:35:10,light-loader,3m,0Mi,minikube
2026-04-03 13:35:10,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:35:10,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:35:10,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:35:10,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:35:10,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:35:10,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:35:18,cpu-loader,287m,0Mi,minikube
2026-04-03 13:35:18,cpu-loader-2,574m,0Mi,minikube
2026-04-03 13:35:18,light-loader,3m,0Mi,minikube
2026-04-03 13:35:18,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:35:18,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:35:18,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:35:18,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:35:18,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:35:18,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:35:26,cpu-loader,287m,0Mi,minikube
2026-04-03 13:35:26,cpu-loader-2,574m,0Mi,minikube
2026-04-03 13:35:26,light-loader,3m,0Mi,minikube
2026-04-03 13:35:26,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:35:26,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:35:26,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:35:26,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:35:26,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:35:26,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:35:36,cpu-loader,287m,0Mi,minikube
2026-04-03 13:35:36,cpu-loader-2,574m,0Mi,minikube
2026-04-03 13:35:36,light-loader,3m,0Mi,minikube
2026-04-03 13:35:36,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:35:36,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:35:36,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:35:36,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:35:36,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:35:36,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:35:44,cpu-loader,287m,0Mi,minikube
2026-04-03 13:35:44,cpu-loader-2,574m,0Mi,minikube
2026-04-03 13:35:44,light-loader,3m,0Mi,minikube
2026-04-03 13:35:44,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:35:44,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:35:44,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:35:44,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:35:44,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:35:44,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:35:52,cpu-loader,287m,0Mi,minikube
2026-04-03 13:35:52,cpu-loader-2,574m,0Mi,minikube
2026-04-03 13:35:52,light-loader,3m,0Mi,minikube
2026-04-03 13:35:52,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:35:52,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:35:52,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:35:52,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:35:52,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:35:52,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:36:00,cpu-loader,287m,0Mi,minikube
2026-04-03 13:36:00,cpu-loader-2,574m,0Mi,minikube
2026-04-03 13:36:00,light-loader,3m,0Mi,minikube
2026-04-03 13:36:00,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:36:00,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:36:00,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:36:00,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:36:00,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:36:00,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:36:09,cpu-loader,287m,0Mi,minikube
2026-04-03 13:36:09,cpu-loader-2,574m,0Mi,minikube
2026-04-03 13:36:09,light-loader,3m,0Mi,minikube
2026-04-03 13:36:09,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:36:09,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:36:09,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:36:09,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:36:09,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:36:09,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:36:18,cpu-loader,287m,0Mi,minikube
2026-04-03 13:36:18,cpu-loader-2,574m,0Mi,minikube
2026-04-03 13:36:18,light-loader,3m,0Mi,minikube
2026-04-03 13:36:18,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:36:18,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:36:18,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:36:18,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:36:18,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:36:18,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:36:26,cpu-loader,287m,0Mi,minikube
2026-04-03 13:36:26,cpu-loader-2,574m,0Mi,minikube
2026-04-03 13:36:26,light-loader,3m,0Mi,minikube
2026-04-03 13:36:26,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:36:26,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:36:26,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:36:26,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 13:36:26,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 13:36:26,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 13:36:34,cpu-loader,287m,0Mi,minikube
2026-04-03 13:36:34,cpu-loader-2,574m,0Mi,minikube
2026-04-03 13:36:34,light-loader,3m,0Mi,minikube
2026-04-03 13:36:34,nginx-deployment-65f54b4ccf-cdpps,1m,27Mi,minikube
2026-04-03 13:36:34,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 13:36:34,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 13:36:34,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
